Time,Well,RFUs,Well_Type,Energy_Solution,Lysate_Owner,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model,Mini Growth Time,Midi OD600,Midi Growth Time,Maxi Growth Time,Total Culture Volume ,Harvest OD600,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Thaw time,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Lysate_Inventory_Record,RFUs_Baseline_Subtracted
580,G5,466,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0634492991042017,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,33
582,G5,475,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0709169048581814,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,40
584,G5,480,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0751679705045047,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,44
586,G5,479,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0698523063824027,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,39
588,G5,480,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,35
590,G5,474,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0570198087993595,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,27
592,G5,492,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0623795585376387,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,32
594,G5,496,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0741063026279552,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,43
596,G5,489,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,30
598,G5,490,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,31
600,G5,511,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0730439026292139,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,42
602,G5,505,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0698523063824027,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,39
604,G5,502,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0580932328402229,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,28
606,G5,502,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,31
608,G5,505,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,35
610,G5,516,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0645183040311358,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,34
612,G5,509,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,30
614,G5,514,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0591659194827389,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,29
616,G5,519,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0591659194827389,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,29
618,G5,514,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0591659194827389,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,29
620,G5,526,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0623795585376387,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,32
622,G5,534,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0751679705045047,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,44
624,G5,537,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0762289066106062,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,45
626,G5,530,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0580932328402229,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,28
628,G5,526,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0634492991042017,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,33
630,G5,557,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0762289066106062,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,45
632,G5,542,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0634492991042017,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,33
634,G5,547,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0677209084916018,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,37
636,G5,538,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0559456470084047,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,26
638,G5,544,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0623795585376387,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,32
640,G5,557,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0677209084916018,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,37
642,G5,557,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0762289066106062,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,45
644,G5,541,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,30
646,G5,556,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,35
648,G5,554,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0580932328402229,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,28
650,G5,565,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,35
652,G5,571,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0741063026279552,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,43
654,G5,568,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0677209084916018,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,37
656,G5,556,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0580932328402229,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,28
658,G5,565,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0591659194827389,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,29
660,G5,566,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,31
662,G5,566,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,31
664,G5,561,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0527187316175559,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,23
666,G5,567,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0559456470084047,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,26
668,G5,572,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0559456470084047,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,26
670,G5,581,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0677209084916018,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,37
672,G5,565,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0473257514682354,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,18
674,G5,582,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0709169048581814,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,40
676,G5,588,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0580932328402229,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,28
678,G5,594,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,35
680,G5,599,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0666541083730921,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,36
682,G5,603,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0687869743774574,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,38
684,G5,583,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,30
686,G5,598,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0687869743774574,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,38
688,G5,609,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0762289066106062,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,45
690,G5,603,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0666541083730921,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,36
692,G5,604,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0623795585376387,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,32
694,G5,604,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0634492991042017,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,33
696,G5,597,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0634492991042017,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,33
698,G5,610,Negative_Control,Lysate_Characterisation_1,Surendra Yadav,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,9,8,2.5,1.6,2.7,11.6,29,Fast Freeze (Liquid Nitrogen),90,2.5X,29,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22,Clear,Lysate_009,31
